depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
400.0,225.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,22.5
400.0,200.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,20.0
400.0,175.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,17.5
400.0,150.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,15.0
400.0,25.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,2.5
400.0,125.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,12.5
400.0,100.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,10.0
400.0,50.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,5.0
350.0,250.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,25.0
350.0,50.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,5.0
350.0,25.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,2.5
350.0,125.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,12.5
350.0,100.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,10.0
350.0,175.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,17.5
350.0,200.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,20.0
350.0,225.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,22.5
350.0,150.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,15.0
350.0,75.0,200.0,676.0,38.89999999999949,432.0,0.11380780583797301,0.1354442183743944,54.68347862519604,7.5
400.0,50.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,5.0
400.0,75.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,7.5
400.0,100.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,10.0
400.0,125.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,12.5
400.0,250.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,25.0
400.0,200.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,20.0
400.0,225.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,22.5
400.0,175.0,160.0,634.0,41.29999999999967,462.0,0.11233631977944997,0.13416202084366946,54.68084304658638,17.5
